pickup_datetime,dropoff_datetime,trip_distance,fare_amount,payment_type,total_amount,borough
2022-11-30 20:15:56+00:00,2022-11-30 20:28:19+00:00,3.420000000,12.500000000,1,19.560000000,Brooklyn
2022-11-30 20:12:57+00:00,2022-11-30 20:48:18+00:00,6.700000000,43.200000000,1,44.000000000,Brooklyn
2022-11-30 20:12:34+00:00,2022-11-30 20:12:42+00:00,0E-9,28.220000000,0,31.020000000,Brooklyn
2022-11-30 20:08:13+00:00,2022-11-30 20:22:17+00:00,4.260000000,15.500000000,1,20.160000000,Brooklyn
2022-11-30 20:07:12+00:00,2022-11-30 20:33:41+00:00,5.200000000,20.500000000,1,29.160000000,Brooklyn
2022-11-30 20:04:48+00:00,2022-11-30 20:04:51+00:00,0.010000000,60.000000000,1,72.360000000,Brooklyn
2022-11-30 19:58:16+00:00,2022-11-30 20:06:15+00:00,1.170000000,7.000000000,1,11.440000000,Brooklyn
2022-11-30 19:57:07+00:00,2022-11-30 20:03:35+00:00,0.500000000,5.000000000,0,7.480000000,Brooklyn
2022-11-30 19:51:20+00:00,2022-11-30 20:30:49+00:00,6.810000000,18.860000000,0,23.360000000,Brooklyn
2022-11-30 19:44:21+00:00,2022-11-30 19:44:25+00:00,0.020000000,65.000000000,1,78.960000000,Brooklyn
2022-11-30 19:44:05+00:00,2022-11-30 19:44:26+00:00,0.030000000,16.000000000,1,20.300000000,Brooklyn
2022-11-30 19:42:47+00:00,2022-11-30 19:46:00+00:00,0.390000000,4.000000000,1,6.960000000,Brooklyn
2022-11-30 19:42:13+00:00,2022-11-30 20:01:25+00:00,4.160000000,16.500000000,1,24.960000000,Brooklyn
2022-11-30 19:39:28+00:00,2022-11-30 19:53:19+00:00,2.140000000,10.500000000,2,12.300000000,Brooklyn
2022-11-30 19:38:09+00:00,2022-11-30 19:51:10+00:00,2.970000000,11.500000000,1,19.750000000,Brooklyn
2022-11-30 19:37:34+00:00,2022-11-30 19:47:51+00:00,2.860000000,10.500000000,1,17.760000000,Brooklyn
2022-11-30 19:33:24+00:00,2022-11-30 19:44:52+00:00,2.390000000,11.000000000,1,18.360000000,Brooklyn
2022-11-30 19:31:34+00:00,2022-11-30 19:31:50+00:00,0E-9,50.000000000,1,60.360000000,Brooklyn
2022-11-30 19:31:33+00:00,2022-11-30 19:39:47+00:00,1.380000000,7.500000000,1,12.090000000,Brooklyn
2022-11-30 19:28:14+00:00,2022-11-30 19:42:56+00:00,0.600000000,15.200000000,1,16.000000000,Brooklyn
2022-11-30 19:28:12+00:00,2022-11-30 19:28:16+00:00,0E-9,55.000000000,1,55.300000000,Brooklyn
2022-11-30 19:28:00+00:00,2022-11-30 20:08:00+00:00,17.150000000,47.980000000,0,58.540000000,Brooklyn
2022-11-30 19:25:20+00:00,2022-11-30 19:45:07+00:00,1.510000000,9.500000000,2,11.300000000,Brooklyn
2022-11-30 19:24:42+00:00,2022-11-30 19:33:24+00:00,1.400000000,7.500000000,1,12.050000000,Brooklyn
2022-11-30 19:21:00+00:00,2022-11-30 19:46:00+00:00,4.430000000,18.940000000,0,23.690000000,Brooklyn
2022-11-30 19:18:58+00:00,2022-11-30 19:47:49+00:00,0E-9,20.200000000,1,21.000000000,Brooklyn
2022-11-30 19:14:13+00:00,2022-11-30 19:45:00+00:00,4.800000000,21.000000000,1,25.800000000,Brooklyn
2022-11-30 19:14:06+00:00,2022-11-30 19:42:06+00:00,5.930000000,23.500000000,1,30.360000000,Brooklyn
2022-11-30 19:12:56+00:00,2022-11-30 19:23:14+00:00,1.720000000,9.000000000,1,13.500000000,Brooklyn
2022-11-30 19:11:17+00:00,2022-11-30 19:27:26+00:00,4.020000000,19.040000000,0,20.840000000,Brooklyn
2022-11-30 19:09:37+00:00,2022-11-30 19:34:50+00:00,5.900000000,20.200000000,1,21.000000000,Brooklyn
2022-11-30 19:06:55+00:00,2022-11-30 19:10:31+00:00,0.770000000,4.500000000,2,6.300000000,Brooklyn
2022-11-30 19:06:03+00:00,2022-11-30 19:21:01+00:00,2.160000000,11.000000000,1,16.000000000,Brooklyn
2022-11-30 19:00:09+00:00,2022-11-30 19:15:54+00:00,2.300000000,15.200000000,1,16.000000000,Brooklyn
2022-11-30 18:55:01+00:00,2022-11-30 19:07:01+00:00,1.300000000,7.500000000,1,12.300000000,Brooklyn
2022-11-30 18:53:15+00:00,2022-11-30 19:15:20+00:00,6.760000000,32.490000000,0,39.950000000,Brooklyn
