pickup_datetime,dropoff_datetime,trip_distance,fare_amount,payment_type,total_amount,borough
2022-11-30 23:51:26+00:00,2022-12-01 00:01:56+00:00,5.060000000,15.500000000,2,19.300000000,Manhattan
2022-11-30 23:51:26+00:00,2022-12-01 00:03:07+00:00,1.940000000,10.000000000,1,16.560000000,Manhattan
2022-11-30 23:51:23+00:00,2022-11-30 23:54:08+00:00,0.370000000,-4.000000000,4,-7.800000000,Manhattan
2022-11-30 23:51:23+00:00,2022-11-30 23:54:08+00:00,0.370000000,4.000000000,4,7.800000000,Manhattan
2022-11-30 23:51:20+00:00,2022-12-01 00:00:52+00:00,2.100000000,9.500000000,1,15.950000000,Manhattan
2022-11-30 23:51:20+00:00,2022-11-30 23:55:19+00:00,1.330000000,5.500000000,1,10.300000000,Manhattan
2022-11-30 23:51:19+00:00,2022-12-01 00:18:38+00:00,13.080000000,37.500000000,1,41.300000000,Manhattan
2022-11-30 23:51:19+00:00,2022-11-30 23:59:31+00:00,1.760000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:51:17+00:00,2022-12-01 00:20:50+00:00,6.240000000,23.500000000,1,31.400000000,Manhattan
2022-11-30 23:51:17+00:00,2022-12-01 00:04:35+00:00,2.200000000,10.000000000,1,16.550000000,Manhattan
2022-11-30 23:51:15+00:00,2022-12-01 00:01:23+00:00,1.600000000,8.500000000,1,15.300000000,Manhattan
2022-11-30 23:51:14+00:00,2022-11-30 23:59:36+00:00,1.750000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:51:14+00:00,2022-12-01 00:00:57+00:00,2.320000000,10.000000000,1,16.560000000,Manhattan
2022-11-30 23:51:14+00:00,2022-12-01 00:14:38+00:00,5.280000000,20.000000000,1,28.560000000,Manhattan
2022-11-30 23:51:11+00:00,2022-11-30 23:57:26+00:00,1.120000000,6.000000000,2,9.800000000,Manhattan
2022-11-30 23:51:10+00:00,2022-12-01 00:00:55+00:00,1.670000000,8.500000000,1,14.760000000,Manhattan
2022-11-30 23:51:06+00:00,2022-11-30 23:55:15+00:00,0.700000000,5.000000000,2,8.800000000,Manhattan
2022-11-30 23:51:04+00:00,2022-11-30 23:51:11+00:00,0E-9,25.000000000,1,27.800000000,Manhattan
2022-11-30 23:51:02+00:00,2022-12-01 00:00:52+00:00,1.500000000,7.000000000,2,10.800000000,Manhattan
2022-11-30 23:51:02+00:00,2022-11-30 23:58:11+00:00,1.480000000,7.500000000,2,11.300000000,Manhattan
2022-11-30 23:51:00+00:00,2022-12-01 00:01:13+00:00,2.090000000,15.700000000,0,21.850000000,Manhattan
2022-11-30 23:51:00+00:00,2022-12-01 00:10:00+00:00,3.430000000,20.470000000,0,25.770000000,Manhattan
2022-11-30 23:51:00+00:00,2022-11-30 23:57:47+00:00,1.850000000,7.500000000,1,13.560000000,Manhattan
2022-11-30 23:50:56+00:00,2022-11-30 23:59:56+00:00,1.500000000,7.500000000,0,13.560000000,Manhattan
2022-11-30 23:50:55+00:00,2022-12-01 00:03:36+00:00,3.080000000,11.500000000,2,15.300000000,Manhattan
2022-11-30 23:50:55+00:00,2022-12-01 00:02:57+00:00,3.410000000,12.000000000,1,17.800000000,Manhattan
2022-11-30 23:50:51+00:00,2022-12-01 00:05:11+00:00,1.220000000,10.000000000,2,13.800000000,Manhattan
2022-11-30 23:50:48+00:00,2022-11-30 23:55:56+00:00,1.100000000,5.500000000,1,11.300000000,Manhattan
2022-11-30 23:50:48+00:00,2022-12-01 00:07:46+00:00,8.720000000,25.500000000,2,29.300000000,Manhattan
2022-11-30 23:50:47+00:00,2022-11-30 23:56:55+00:00,0.600000000,5.500000000,1,11.150000000,Manhattan
2022-11-30 23:50:46+00:00,2022-11-30 23:53:33+00:00,0.770000000,4.500000000,1,8.300000000,Manhattan
2022-11-30 23:50:46+00:00,2022-11-30 23:51:46+00:00,0.120000000,-3.000000000,4,-6.800000000,Manhattan
2022-11-30 23:50:46+00:00,2022-11-30 23:51:46+00:00,0.120000000,3.000000000,4,6.800000000,Manhattan
2022-11-30 23:50:45+00:00,2022-11-30 23:57:58+00:00,1.640000000,7.000000000,1,18.800000000,Manhattan
2022-11-30 23:50:42+00:00,2022-12-01 00:13:25+00:00,4.000000000,17.000000000,1,24.950000000,Manhattan
2022-11-30 23:50:41+00:00,2022-11-30 23:56:52+00:00,0.500000000,5.500000000,1,11.150000000,Manhattan
2022-11-30 23:50:41+00:00,2022-12-01 00:05:25+00:00,5.040000000,16.500000000,1,24.360000000,Manhattan
2022-11-30 23:50:40+00:00,2022-12-01 00:13:19+00:00,11.340000000,32.500000000,1,47.190000000,Manhattan
2022-11-30 23:50:36+00:00,2022-12-01 00:09:55+00:00,4.590000000,17.500000000,1,26.620000000,Manhattan
2022-11-30 23:50:32+00:00,2022-12-01 00:11:38+00:00,6.520000000,21.000000000,1,29.760000000,Manhattan
2022-11-30 23:50:31+00:00,2022-12-01 00:05:13+00:00,1.700000000,9.000000000,1,15.350000000,Manhattan
2022-11-30 23:50:27+00:00,2022-11-30 23:59:34+00:00,1.700000000,7.500000000,1,13.550000000,Manhattan
2022-11-30 23:50:27+00:00,2022-11-30 23:52:38+00:00,0.340000000,3.500000000,1,8.760000000,Manhattan
2022-11-30 23:50:27+00:00,2022-11-30 23:53:47+00:00,0.560000000,4.000000000,1,9.360000000,Manhattan
2022-11-30 23:50:26+00:00,2022-12-01 00:05:50+00:00,4.240000000,15.000000000,1,23.500000000,Manhattan
2022-11-30 23:50:26+00:00,2022-11-30 23:58:04+00:00,1.300000000,7.000000000,1,12.800000000,Manhattan
2022-11-30 23:50:25+00:00,2022-12-01 00:09:08+00:00,2.780000000,14.000000000,1,21.360000000,Manhattan
2022-11-30 23:50:23+00:00,2022-12-01 00:05:27+00:00,3.050000000,12.500000000,1,19.560000000,Manhattan
2022-11-30 23:50:22+00:00,2022-12-01 00:03:22+00:00,2.440000000,11.000000000,1,18.500000000,Manhattan
2022-11-30 23:50:20+00:00,2022-11-30 23:59:53+00:00,1.500000000,8.000000000,1,14.150000000,Manhattan
2022-11-30 23:50:20+00:00,2022-11-30 23:55:45+00:00,1.620000000,6.500000000,1,12.360000000,Manhattan
2022-11-30 23:50:18+00:00,2022-12-01 00:01:00+00:00,2.200000000,9.500000000,1,15.950000000,Manhattan
2022-11-30 23:50:17+00:00,2022-12-01 00:11:07+00:00,4.300000000,17.500000000,1,25.560000000,Manhattan
2022-11-30 23:50:17+00:00,2022-11-30 23:57:05+00:00,1.300000000,7.000000000,1,12.960000000,Manhattan
2022-11-30 23:50:15+00:00,2022-11-30 23:57:10+00:00,1.930000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:50:14+00:00,2022-12-01 00:03:07+00:00,2.720000000,11.500000000,2,15.300000000,Manhattan
2022-11-30 23:50:13+00:00,2022-11-30 23:57:12+00:00,1.270000000,7.000000000,1,12.960000000,Manhattan
2022-11-30 23:50:13+00:00,2022-11-30 23:54:10+00:00,0.900000000,5.000000000,1,10.560000000,Manhattan
2022-11-30 23:50:12+00:00,2022-12-01 00:15:56+00:00,15.380000000,44.000000000,2,47.800000000,Manhattan
2022-11-30 23:50:10+00:00,2022-12-01 00:13:40+00:00,7.910000000,25.500000000,1,35.160000000,Manhattan
2022-11-30 23:50:10+00:00,2022-11-30 23:57:39+00:00,1.810000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:50:08+00:00,2022-12-01 00:00:00+00:00,1.950000000,9.000000000,1,15.360000000,Manhattan
2022-11-30 23:50:08+00:00,2022-11-30 23:57:14+00:00,1.340000000,7.000000000,1,12.800000000,Manhattan
2022-11-30 23:50:06+00:00,2022-12-01 00:01:08+00:00,4.830000000,15.500000000,1,18.800000000,Manhattan
2022-11-30 23:50:05+00:00,2022-11-30 23:59:57+00:00,1.390000000,8.500000000,1,14.300000000,Manhattan
2022-11-30 23:50:05+00:00,2022-11-30 23:59:06+00:00,2.060000000,9.000000000,2,12.800000000,Manhattan
2022-11-30 23:50:03+00:00,2022-12-01 00:00:38+00:00,2.900000000,11.000000000,1,17.760000000,Manhattan
2022-11-30 23:50:00+00:00,2022-11-30 23:53:51+00:00,0.390000000,4.500000000,2,8.300000000,Manhattan
2022-11-30 23:50:00+00:00,2022-12-01 00:09:00+00:00,4.450000000,27.030000000,0,36.400000000,Manhattan
2022-11-30 23:49:59+00:00,2022-12-01 00:01:18+00:00,2.310000000,9.500000000,1,14.800000000,Manhattan
2022-11-30 23:49:59+00:00,2022-12-01 00:04:00+00:00,1.940000000,11.000000000,1,17.760000000,Manhattan
2022-11-30 23:49:59+00:00,2022-11-30 23:54:41+00:00,0.900000000,5.500000000,1,10.800000000,Manhattan
2022-11-30 23:49:58+00:00,2022-12-01 00:08:12+00:00,8.010000000,24.500000000,2,28.300000000,Manhattan
2022-11-30 23:49:57+00:00,2022-11-30 23:57:02+00:00,1.630000000,7.500000000,1,13.560000000,Manhattan
2022-11-30 23:49:57+00:00,2022-11-30 23:55:43+00:00,1.000000000,6.000000000,2,9.800000000,Manhattan
2022-11-30 23:49:56+00:00,2022-11-30 23:57:27+00:00,1.920000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:49:56+00:00,2022-12-01 00:06:33+00:00,4.810000000,16.000000000,1,23.760000000,Manhattan
2022-11-30 23:49:56+00:00,2022-11-30 23:52:18+00:00,0.460000000,4.000000000,1,9.360000000,Manhattan
2022-11-30 23:49:54+00:00,2022-11-30 23:57:28+00:00,1.940000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:49:54+00:00,2022-11-30 23:53:57+00:00,0.690000000,5.000000000,2,6.300000000,Manhattan
2022-11-30 23:49:53+00:00,2022-11-30 23:55:44+00:00,0.950000000,5.500000000,2,9.300000000,Manhattan
2022-11-30 23:49:50+00:00,2022-11-30 23:50:32+00:00,0.290000000,3.000000000,1,8.840000000,Manhattan
2022-11-30 23:49:44+00:00,2022-12-01 00:07:02+00:00,6.440000000,20.000000000,1,36.420000000,Manhattan
2022-11-30 23:49:42+00:00,2022-11-30 23:56:25+00:00,1.060000000,6.500000000,2,10.300000000,Manhattan
2022-11-30 23:49:40+00:00,2022-11-30 23:58:50+00:00,1.740000000,8.500000000,1,13.300000000,Manhattan
2022-11-30 23:49:39+00:00,2022-11-30 23:52:42+00:00,0.800000000,5.000000000,1,10.120000000,Manhattan
2022-11-30 23:49:38+00:00,2022-12-01 00:12:05+00:00,7.000000000,23.000000000,1,32.160000000,Manhattan
2022-11-30 23:49:38+00:00,2022-11-30 23:58:04+00:00,0.810000000,7.000000000,2,10.800000000,Manhattan
2022-11-30 23:49:38+00:00,2022-11-30 23:50:51+00:00,0E-9,52.000000000,1,66.360000000,Manhattan
2022-11-30 23:49:36+00:00,2022-11-30 23:52:08+00:00,0.390000000,4.000000000,1,5.830000000,Manhattan
2022-11-30 23:49:32+00:00,2022-11-30 23:59:40+00:00,1.830000000,9.000000000,1,15.360000000,Manhattan
2022-11-30 23:49:28+00:00,2022-11-30 23:53:04+00:00,1.520000000,6.000000000,2,9.800000000,Manhattan
2022-11-30 23:49:25+00:00,2022-11-30 23:52:54+00:00,1.000000000,5.000000000,1,11.400000000,Manhattan
2022-11-30 23:49:22+00:00,2022-11-30 23:52:24+00:00,0.750000000,4.500000000,2,8.300000000,Manhattan
2022-11-30 23:49:21+00:00,2022-11-30 23:58:30+00:00,2.120000000,9.500000000,1,15.960000000,Manhattan
2022-11-30 23:49:21+00:00,2022-12-01 00:18:25+00:00,5.820000000,22.500000000,1,29.300000000,Manhattan
2022-11-30 23:49:21+00:00,2022-11-30 23:57:07+00:00,1.470000000,7.500000000,1,14.120000000,Manhattan
2022-11-30 23:49:20+00:00,2022-12-01 00:15:42+00:00,5.170000000,20.000000000,1,29.750000000,Manhattan
2022-11-30 23:49:19+00:00,2022-11-30 23:57:24+00:00,1.620000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:49:18+00:00,2022-12-01 00:02:03+00:00,2.790000000,11.500000000,1,18.050000000,Manhattan
2022-11-30 23:49:18+00:00,2022-11-30 23:55:43+00:00,1.340000000,6.500000000,2,10.300000000,Manhattan
2022-11-30 23:49:17+00:00,2022-12-01 00:05:28+00:00,3.000000000,13.500000000,2,17.300000000,Manhattan
2022-11-30 23:49:16+00:00,2022-12-01 00:03:07+00:00,3.830000000,13.500000000,1,20.300000000,Manhattan
2022-11-30 23:49:15+00:00,2022-12-01 00:14:09+00:00,5.560000000,21.000000000,1,32.240000000,Manhattan
2022-11-30 23:49:13+00:00,2022-11-30 23:50:48+00:00,0E-9,52.000000000,1,77.300000000,Manhattan
2022-11-30 23:49:12+00:00,2022-11-30 23:54:10+00:00,0.660000000,5.000000000,1,10.560000000,Manhattan
2022-11-30 23:49:12+00:00,2022-12-01 00:00:18+00:00,2.900000000,11.000000000,1,17.750000000,Manhattan
2022-11-30 23:49:10+00:00,2022-12-01 00:29:06+00:00,12.200000000,39.500000000,1,51.950000000,Manhattan
2022-11-30 23:49:08+00:00,2022-11-30 23:57:52+00:00,1.290000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:49:07+00:00,2022-11-30 23:55:51+00:00,1.790000000,7.500000000,2,11.300000000,Manhattan
2022-11-30 23:49:03+00:00,2022-11-30 23:57:38+00:00,1.130000000,7.000000000,1,12.800000000,Manhattan
2022-11-30 23:49:03+00:00,2022-11-30 23:55:58+00:00,1.350000000,7.000000000,1,12.300000000,Manhattan
2022-11-30 23:49:02+00:00,2022-12-01 00:08:48+00:00,4.950000000,17.500000000,1,25.560000000,Manhattan
2022-11-30 23:49:02+00:00,2022-12-01 00:03:30+00:00,2.500000000,11.500000000,1,18.360000000,Manhattan
2022-11-30 23:49:01+00:00,2022-12-01 00:10:43+00:00,2.500000000,14.500000000,1,20.300000000,Manhattan
2022-11-30 23:48:59+00:00,2022-12-01 00:07:41+00:00,4.570000000,16.500000000,2,20.300000000,Manhattan
2022-11-30 23:48:58+00:00,2022-12-01 00:08:04+00:00,5.200000000,19.000000000,2,22.800000000,Manhattan
2022-11-30 23:48:53+00:00,2022-11-30 23:49:45+00:00,0E-9,80.000000000,1,99.360000000,Manhattan
2022-11-30 23:48:52+00:00,2022-12-01 00:09:03+00:00,6.680000000,22.500000000,1,31.560000000,Manhattan
2022-11-30 23:48:52+00:00,2022-11-30 23:54:07+00:00,0.790000000,5.500000000,1,9.300000000,Manhattan
2022-11-30 23:48:50+00:00,2022-11-30 23:55:00+00:00,1.050000000,6.500000000,1,12.360000000,Manhattan
2022-11-30 23:48:49+00:00,2022-12-01 00:04:57+00:00,2.660000000,13.000000000,1,21.000000000,Manhattan
2022-11-30 23:48:49+00:00,2022-11-30 23:59:45+00:00,2.630000000,10.500000000,1,17.160000000,Manhattan
2022-11-30 23:48:48+00:00,2022-12-01 00:00:05+00:00,1.770000000,9.500000000,1,15.960000000,Manhattan
2022-11-30 23:48:48+00:00,2022-12-01 00:05:48+00:00,4.100000000,13.590000000,0,18.890000000,Manhattan
2022-11-30 23:48:48+00:00,2022-11-30 23:54:46+00:00,2.080000000,7.500000000,2,11.300000000,Manhattan
2022-11-30 23:48:48+00:00,2022-11-30 23:55:30+00:00,1.000000000,6.000000000,1,11.270000000,Manhattan
2022-11-30 23:48:48+00:00,2022-12-01 00:01:40+00:00,3.580000000,13.000000000,1,20.160000000,Manhattan
2022-11-30 23:48:47+00:00,2022-11-30 23:56:04+00:00,1.340000000,7.000000000,1,12.420000000,Manhattan
2022-11-30 23:48:43+00:00,2022-11-30 23:57:20+00:00,1.960000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:48:42+00:00,2022-11-30 23:51:52+00:00,0.540000000,-4.500000000,4,-8.300000000,Manhattan
2022-11-30 23:48:42+00:00,2022-11-30 23:51:52+00:00,0.540000000,4.500000000,4,8.300000000,Manhattan
2022-11-30 23:48:41+00:00,2022-11-30 23:51:47+00:00,0.460000000,4.000000000,2,7.800000000,Manhattan
2022-11-30 23:48:40+00:00,2022-12-01 00:05:49+00:00,4.260000000,24.650000000,0,33.540000000,Manhattan
2022-11-30 23:48:39+00:00,2022-12-01 00:00:18+00:00,2.030000000,10.000000000,1,16.560000000,Manhattan
2022-11-30 23:48:37+00:00,2022-11-30 23:57:09+00:00,1.500000000,8.000000000,1,14.150000000,Manhattan
2022-11-30 23:48:36+00:00,2022-11-30 23:50:40+00:00,0.200000000,3.500000000,2,7.300000000,Manhattan
2022-11-30 23:48:35+00:00,2022-11-30 23:51:00+00:00,1.010000000,5.000000000,1,10.560000000,Manhattan
2022-11-30 23:48:34+00:00,2022-11-30 23:55:08+00:00,1.700000000,7.000000000,1,11.800000000,Manhattan
2022-11-30 23:48:34+00:00,2022-12-01 00:07:10+00:00,4.150000000,15.500000000,1,23.160000000,Manhattan
2022-11-30 23:48:33+00:00,2022-12-01 00:04:45+00:00,3.880000000,14.500000000,1,21.960000000,Manhattan
2022-11-30 23:48:32+00:00,2022-12-01 00:06:32+00:00,4.640000000,16.500000000,2,20.300000000,Manhattan
2022-11-30 23:48:29+00:00,2022-11-30 23:54:53+00:00,1.630000000,7.500000000,1,14.300000000,Manhattan
2022-11-30 23:48:28+00:00,2022-11-30 23:53:08+00:00,0.700000000,5.000000000,1,10.550000000,Manhattan
2022-11-30 23:48:27+00:00,2022-12-01 00:13:59+00:00,5.200000000,21.000000000,1,26.800000000,Manhattan
2022-11-30 23:48:25+00:00,2022-12-01 00:01:08+00:00,4.090000000,14.500000000,1,21.300000000,Manhattan
2022-11-30 23:48:23+00:00,2022-11-30 23:54:01+00:00,1.310000000,6.000000000,1,9.800000000,Manhattan
2022-11-30 23:48:22+00:00,2022-11-30 23:59:13+00:00,2.130000000,9.500000000,2,13.300000000,Manhattan
2022-11-30 23:48:22+00:00,2022-12-01 00:29:01+00:00,23.900000000,66.000000000,1,91.620000000,Manhattan
2022-11-30 23:48:22+00:00,2022-11-30 23:58:16+00:00,2.180000000,9.500000000,1,15.960000000,Manhattan
2022-11-30 23:48:20+00:00,2022-11-30 23:52:01+00:00,0.600000000,4.500000000,1,13.550000000,Manhattan
2022-11-30 23:48:19+00:00,2022-12-01 00:03:41+00:00,3.090000000,13.000000000,1,18.300000000,Manhattan
2022-11-30 23:48:17+00:00,2022-12-01 00:02:09+00:00,3.300000000,12.500000000,1,19.550000000,Manhattan
2022-11-30 23:48:17+00:00,2022-12-01 00:01:32+00:00,2.300000000,11.000000000,1,20.800000000,Manhattan
2022-11-30 23:48:16+00:00,2022-12-01 00:06:12+00:00,2.520000000,13.500000000,1,21.620000000,Manhattan
2022-11-30 23:48:16+00:00,2022-11-30 23:58:43+00:00,2.200000000,10.000000000,1,16.800000000,Manhattan
2022-11-30 23:48:15+00:00,2022-11-30 23:56:40+00:00,2.800000000,10.000000000,1,16.550000000,Manhattan
2022-11-30 23:48:13+00:00,2022-12-01 00:13:52+00:00,5.820000000,22.500000000,1,31.560000000,Manhattan
2022-11-30 23:48:11+00:00,2022-11-30 23:59:50+00:00,2.800000000,10.500000000,1,15.300000000,Manhattan
2022-11-30 23:48:11+00:00,2022-11-30 23:49:32+00:00,0.490000000,3.500000000,1,7.660000000,Manhattan
2022-11-30 23:48:11+00:00,2022-11-30 23:56:22+00:00,2.180000000,8.500000000,1,14.140000000,Manhattan
2022-11-30 23:48:10+00:00,2022-12-01 00:12:17+00:00,1.680000000,16.000000000,1,25.740000000,Manhattan
2022-11-30 23:48:09+00:00,2022-12-01 00:15:52+00:00,5.020000000,20.500000000,1,29.160000000,Manhattan
2022-11-30 23:48:06+00:00,2022-11-30 23:54:46+00:00,1.030000000,6.500000000,1,11.330000000,Manhattan
2022-11-30 23:48:04+00:00,2022-11-30 23:59:36+00:00,3.240000000,12.000000000,1,18.960000000,Manhattan
2022-11-30 23:48:04+00:00,2022-12-01 00:03:36+00:00,2.200000000,11.500000000,1,18.350000000,Manhattan
2022-11-30 23:47:58+00:00,2022-11-30 23:53:02+00:00,0.830000000,5.500000000,1,10.300000000,Manhattan
2022-11-30 23:47:56+00:00,2022-12-01 00:07:18+00:00,10.510000000,30.500000000,1,42.870000000,Manhattan
2022-11-30 23:47:56+00:00,2022-12-01 00:01:00+00:00,2.650000000,11.000000000,2,14.800000000,Manhattan
2022-11-30 23:47:53+00:00,2022-11-30 23:59:12+00:00,2.100000000,10.000000000,1,16.550000000,Manhattan
2022-11-30 23:47:52+00:00,2022-11-30 23:53:50+00:00,1.000000000,6.000000000,1,10.800000000,Manhattan
2022-11-30 23:47:52+00:00,2022-12-01 00:07:33+00:00,5.100000000,17.500000000,1,25.550000000,Manhattan
2022-11-30 23:47:52+00:00,2022-11-30 23:51:24+00:00,0.580000000,4.500000000,1,10.380000000,Manhattan
2022-11-30 23:47:50+00:00,2022-11-30 23:51:07+00:00,1.060000000,5.000000000,1,11.440000000,Manhattan
2022-11-30 23:47:49+00:00,2022-12-01 00:06:57+00:00,5.730000000,20.000000000,1,30.940000000,Manhattan
2022-11-30 23:47:48+00:00,2022-11-30 23:56:41+00:00,1.500000000,7.500000000,1,13.550000000,Manhattan
2022-11-30 23:47:45+00:00,2022-12-01 00:03:44+00:00,3.200000000,14.000000000,1,21.350000000,Manhattan
2022-11-30 23:47:45+00:00,2022-11-30 23:56:12+00:00,1.200000000,7.500000000,2,11.300000000,Manhattan
2022-11-30 23:47:44+00:00,2022-11-30 23:57:23+00:00,1.910000000,9.000000000,1,15.360000000,Manhattan
2022-11-30 23:47:44+00:00,2022-11-30 23:54:23+00:00,1.010000000,6.500000000,1,12.360000000,Manhattan
2022-11-30 23:47:44+00:00,2022-11-30 23:57:40+00:00,3.310000000,11.000000000,1,17.760000000,Manhattan
2022-11-30 23:47:43+00:00,2022-11-30 23:56:28+00:00,1.240000000,8.000000000,1,14.160000000,Manhattan
2022-11-30 23:47:41+00:00,2022-11-30 23:56:18+00:00,1.200000000,6.000000000,1,12.800000000,Manhattan
2022-11-30 23:47:40+00:00,2022-11-30 23:55:40+00:00,1.180000000,7.500000000,1,13.560000000,Manhattan
2022-11-30 23:47:37+00:00,2022-11-30 23:57:36+00:00,1.910000000,9.000000000,1,15.360000000,Manhattan
2022-11-30 23:47:37+00:00,2022-12-01 00:01:27+00:00,2.210000000,11.000000000,1,17.760000000,Manhattan
2022-11-30 23:47:36+00:00,2022-12-01 00:01:18+00:00,2.710000000,11.500000000,1,18.360000000,Manhattan
2022-11-30 23:47:35+00:00,2022-11-30 23:57:11+00:00,1.090000000,8.000000000,2,11.800000000,Manhattan
2022-11-30 23:47:34+00:00,2022-11-30 23:54:52+00:00,1.230000000,7.000000000,1,12.960000000,Manhattan
2022-11-30 23:47:34+00:00,2022-11-30 23:50:21+00:00,0.870000000,4.500000000,1,9.800000000,Manhattan
2022-11-30 23:47:33+00:00,2022-12-01 00:00:19+00:00,3.030000000,12.000000000,1,15.800000000,Manhattan
2022-11-30 23:47:31+00:00,2022-12-01 00:03:49+00:00,6.100000000,20.000000000,1,28.800000000,Manhattan
2022-11-30 23:47:31+00:00,2022-11-30 23:52:37+00:00,0.850000000,5.500000000,1,11.160000000,Manhattan
2022-11-30 23:47:30+00:00,2022-11-30 23:58:33+00:00,2.130000000,10.000000000,1,17.940000000,Manhattan
2022-11-30 23:47:30+00:00,2022-12-01 00:01:56+00:00,5.830000000,19.000000000,1,27.360000000,Manhattan
2022-11-30 23:47:29+00:00,2022-11-30 23:56:31+00:00,1.880000000,8.500000000,1,14.760000000,Manhattan
2022-11-30 23:47:29+00:00,2022-11-30 23:56:29+00:00,1.300000000,7.500000000,1,13.000000000,Manhattan
2022-11-30 23:47:28+00:00,2022-11-30 23:56:16+00:00,3.290000000,11.000000000,2,14.800000000,Manhattan
2022-11-30 23:47:28+00:00,2022-11-30 23:52:11+00:00,1.650000000,6.500000000,1,12.360000000,Manhattan
2022-11-30 23:47:25+00:00,2022-11-30 23:57:26+00:00,2.400000000,9.000000000,1,14.720000000,Manhattan
2022-11-30 23:47:25+00:00,2022-12-01 00:00:44+00:00,3.240000000,12.000000000,1,18.960000000,Manhattan
2022-11-30 23:47:25+00:00,2022-12-01 00:06:11+00:00,3.200000000,13.500000000,1,22.300000000,Manhattan
2022-11-30 23:47:24+00:00,2022-12-01 00:05:58+00:00,4.390000000,16.000000000,1,23.760000000,Manhattan
2022-11-30 23:47:22+00:00,2022-12-01 00:00:39+00:00,2.370000000,11.000000000,1,17.760000000,Manhattan
2022-11-30 23:47:22+00:00,2022-11-30 23:59:50+00:00,2.700000000,11.500000000,1,19.850000000,Manhattan
2022-11-30 23:47:21+00:00,2022-11-30 23:49:58+00:00,0.640000000,4.000000000,1,9.360000000,Manhattan
2022-11-30 23:47:20+00:00,2022-11-30 23:54:42+00:00,2.120000000,8.500000000,1,14.760000000,Manhattan
2022-11-30 23:47:17+00:00,2022-11-30 23:54:18+00:00,1.150000000,6.500000000,1,12.360000000,Manhattan
2022-11-30 23:47:16+00:00,2022-12-01 00:02:12+00:00,3.240000000,12.500000000,1,18.300000000,Manhattan
2022-11-30 23:47:14+00:00,2022-11-30 23:57:31+00:00,0E-9,11.210000000,0,14.510000000,Manhattan
2022-11-30 23:47:13+00:00,2022-11-30 23:51:01+00:00,1.250000000,5.500000000,1,10.700000000,Manhattan
2022-11-30 23:47:11+00:00,2022-11-30 23:57:34+00:00,3.070000000,11.000000000,1,17.760000000,Manhattan
2022-11-30 23:47:10+00:00,2022-11-30 23:52:53+00:00,1.970000000,7.500000000,1,13.560000000,Manhattan
2022-11-30 23:47:10+00:00,2022-11-30 23:51:37+00:00,0.900000000,5.000000000,0,10.120000000,Manhattan
2022-11-30 23:47:10+00:00,2022-11-30 23:51:19+00:00,0.960000000,5.000000000,1,11.000000000,Manhattan
2022-11-30 23:47:09+00:00,2022-11-30 23:56:59+00:00,1.570000000,8.500000000,1,14.760000000,Manhattan
2022-11-30 23:47:07+00:00,2022-12-01 00:02:28+00:00,3.800000000,14.000000000,1,21.350000000,Manhattan
2022-11-30 23:47:06+00:00,2022-11-30 23:53:42+00:00,1.310000000,6.500000000,1,12.360000000,Manhattan
2022-11-30 23:47:06+00:00,2022-11-30 23:58:43+00:00,3.690000000,12.500000000,1,21.300000000,Manhattan
2022-11-30 23:47:05+00:00,2022-12-01 00:07:26+00:00,5.200000000,18.000000000,1,28.300000000,Manhattan
2022-11-30 23:47:03+00:00,2022-12-01 00:07:40+00:00,4.220000000,16.500000000,1,25.380000000,Manhattan
2022-11-30 23:47:03+00:00,2022-11-30 23:55:08+00:00,1.200000000,7.500000000,1,11.300000000,Manhattan
2022-11-30 23:46:59+00:00,2022-12-01 00:08:54+00:00,4.160000000,17.000000000,1,27.040000000,Manhattan
2022-11-30 23:46:57+00:00,2022-11-30 23:54:15+00:00,1.800000000,8.000000000,1,13.300000000,Manhattan
2022-11-30 23:46:54+00:00,2022-12-01 00:17:12+00:00,7.630000000,26.500000000,1,36.360000000,Manhattan
2022-11-30 23:46:52+00:00,2022-11-30 23:49:47+00:00,0.100000000,3.500000000,1,8.750000000,Manhattan
2022-11-30 23:46:51+00:00,2022-12-01 00:00:48+00:00,3.520000000,13.000000000,1,20.160000000,Manhattan
2022-11-30 23:46:50+00:00,2022-11-30 23:55:59+00:00,2.850000000,10.000000000,1,16.560000000,Manhattan
2022-11-30 23:46:49+00:00,2022-11-30 23:56:23+00:00,2.990000000,11.000000000,1,25.620000000,Manhattan
2022-11-30 23:46:49+00:00,2022-12-01 00:01:33+00:00,4.780000000,15.500000000,1,24.120000000,Manhattan
2022-11-30 23:46:48+00:00,2022-11-30 23:57:01+00:00,2.090000000,9.500000000,1,15.300000000,Manhattan
2022-11-30 23:46:47+00:00,2022-11-30 23:53:21+00:00,2.160000000,8.000000000,1,11.800000000,Manhattan
